Year,Month,State,residentialRevenue,residentialSales,residentialCustomers,residentialPrice,commercialRevenue,commercialSales,commercialCustomers,commercialPrice,industrialRevenue,industrialSales,industrialCustomers,industrialPrice,transportationRevenue,transportationSales,transportationCustomers,transportationPrice,totalRevenue,totalSales,totalCustomers,totalPrice
2013,11,DC,17147.43,133158.27,236555.00,12.88,77901.36,641832.26,26613.00,12.14,736.80,17273.11,1.00,4.27,2424.22,25055.41,1.00,9.68,98209.80,817319.04,263170.00,12.02
2013,11,DE,42700.37,319507.25,404861.00,13.36,34135.87,330689.23,51803.00,10.32,16093.49,192594.90,849.00,8.36,0.00,0.00,0.00,0.00,92929.73,842791.38,457513.00,11.03
2013,11,FL,934822.10,8150688.90,8878850.00,11.47,698095.27,7267459.20,1191342.00,9.61,103144.08,1347356.40,18296.00,7.66,635.38,7090.46,2.00,8.96,1736696.80,16772595.00,10088490.00,10.35
2013,11,GA,403909.47,3787693.90,4115896.00,10.66,348727.93,3479976.70,556761.00,10.02,154883.96,2609480.90,18945.00,5.94,851.89,11497.71,1.00,7.41,908373.25,9888649.20,4691603.00,9.19
2013,11,HI,79421.71,213245.84,422467.00,37.24,94286.91,272489.13,60617.00,34.60,91132.00,298642.32,688.00,30.52,0.00,0.00,0.00,0.00,264840.62,784377.29,483772.00,33.76
2013,11,IA,118845.95,1103184.30,1344646.00,10.77,82585.30,1029999.10,222575.00,8.02,90851.71,1718401.90,8448.00,5.29,0.00,0.00,0.00,0.00,292282.96,3851585.30,1575669.00,7.59
2013,11,ID,68277.44,717843.16,684947.00,9.51,36980.87,492683.68,103850.00,7.51,26894.78,508758.98,26773.00,5.29,0.00,0.00,0.00,0.00,132153.09,1719285.80,815570.00,7.69
2013,11,IL,370674.58,3492923.40,5126155.00,10.61,311403.04,3872093.40,597360.00,8.04,205762.16,3551224.90,6494.00,5.79,1772.31,37729.63,3.00,4.70,889612.09,10953971.00,5730012.00,8.12
2013,11,IN,273273.57,2445378.00,2777101.00,11.18,179934.25,1853662.70,346793.00,9.71,258000.49,3839392.40,18170.00,6.72,173.69,1526.00,1.00,11.38,711382.00,8139959.10,3142065.00,8.74
2013,11,KS,103090.92,897343.38,1225824.00,11.49,109448.76,1170989.30,225675.00,9.35,66301.81,934025.84,26367.00,7.10,0.00,0.00,0.00,0.00,278841.49,3002358.50,1477866.00,9.29
2013,11,KY,187425.29,1936895.90,1941789.00,9.68,129823.52,1473337.60,295222.00,8.81,145284.83,2571820.90,7266.00,5.65,0.00,0.00,0.00,0.00,462533.64,5982054.30,2244277.00,7.73
2013,11,LA,177651.15,1932175.70,2013264.00,9.19,167385.53,1905153.90,282222.00,8.79,145730.12,2526656.30,19141.00,5.77,75.30,886.00,9.00,8.50,490842.10,6364871.90,2314636.00,7.71
2013,11,MA,242376.25,1501332.10,2694752.00,16.14,192694.02,1383543.60,390820.00,13.93,159241.95,1282224.30,16643.00,12.42,3881.74,28639.03,2.00,13.55,598193.97,4195739.00,3102217.00,14.26
2013,11,MD,274525.63,2085286.70,2222136.00,13.16,241218.95,2245630.60,247166.00,10.74,25044.58,311058.01,8791.00,8.05,3636.73,42417.64,5.00,8.57,544425.89,4684393.00,2478098.00,11.62
2013,11,ME,53852.33,374255.90,705289.00,14.39,36832.13,314416.63,87649.00,11.71,21606.06,271251.86,2977.00,7.97,0.00,0.00,0.00,0.00,112290.51,959924.38,795915.00,11.70
2013,11,MI,380270.54,2605677.50,4245730.00,14.59,318808.96,2930933.50,519716.00,10.88,190039.82,2596979.60,13331.00,7.32,55.08,630.06,1.00,8.74,889174.41,8134220.70,4778778.00,10.93
2013,11,MN,202648.44,1758421.60,2333673.00,11.52,170639.38,1873609.40,281885.00,9.11,126154.66,1842741.90,11420.00,6.85,137.34,1347.13,1.00,10.19,499579.81,5476120.10,2626979.00,9.12
2013,11,MO,242251.98,2451285.60,2713353.00,9.88,187702.94,2372785.80,369345.00,7.91,78324.11,1408613.30,10272.00,5.56,103.03,1532.86,1.00,6.72,508382.06,6234217.50,3092971.00,8.15
2013,11,MS,132015.44,1170388.90,1262656.00,11.28,114682.97,1121133.90,229491.00,10.23,78677.05,1308522.10,7306.00,6.01,0.00,0.00,0.00,0.00,325375.46,3600044.90,1499453.00,9.04
2013,11,MT,42291.45,413252.60,477142.00,10.23,39212.88,407719.42,100748.00,9.62,18472.31,346817.61,7976.00,5.33,0.00,0.00,0.00,0.00,99976.65,1167789.60,585866.00,8.56
2013,11,NC,430483.77,3917935.20,4286243.00,10.99,317614.29,3681386.60,657127.00,8.63,142137.60,2312021.00,10208.00,6.15,46.49,561.58,1.00,8.28,890282.15,9911904.40,4953579.00,8.98
2013,11,ND,41195.71,463047.69,351510.00,8.90,42775.17,524967.49,67100.00,8.15,33182.01,470529.47,7223.00,7.05,0.00,0.00,0.00,0.00,117152.88,1458544.70,425833.00,8.03
2013,11,NE,69817.34,703074.07,812404.00,9.93,61419.02,743070.80,149305.00,8.27,62758.43,947537.67,56436.00,6.62,0.00,0.00,0.00,0.00,193994.79,2393682.50,1018145.00,8.10
2013,11,NH,54240.31,331104.02,603245.00,16.38,45777.17,340333.44,105351.00,13.45,17689.51,158029.63,3365.00,11.19,0.00,0.00,0.00,0.00,117706.99,829467.09,711961.00,14.19
2013,11,NJ,304992.18,1988213.60,3467896.00,15.34,365723.48,2982932.40,488801.00,12.26,63879.09,626167.98,12441.00,10.20,2406.37,20806.34,5.00,11.57,737001.11,5618120.30,3969143.00,13.12
2013,11,NM,51105.10,462859.55,865477.00,11.04,64739.91,695873.44,137317.00,9.30,36104.08,597698.46,8625.00,6.04,0.00,0.00,0.00,0.00,151949.09,1756431.50,1011419.00,8.65
2013,11,NV,76007.97,581783.16,1100710.00,13.06,64738.42,669933.37,156773.00,9.66,55075.07,1151885.90,3535.00,4.78,48.00,585.00,1.00,8.21,195869.46,2404187.50,1261019.00,8.15
2013,11,NY,641453.35,3468764.00,7031151.00,18.49,807326.28,5866067.20,1039922.00,13.76,79385.45,1445087.60,7902.00,5.49,29155.00,222297.05,4.00,13.12,1557320.10,11002216.00,8078979.00,14.15
2013,11,OH,482450.90,4031955.40,4879913.00,11.97,338921.48,3638299.50,613766.00,9.32,239849.73,3902948.10,19308.00,6.15,224.74,3277.95,2.00,6.86,1061446.90,11576481.00,5512989.00,9.17
2013,11,OK,141256.51,1462413.50,1698485.00,9.66,113694.34,1600897.90,273030.00,7.10,72128.98,1395560.70,18430.00,5.17,0.00,0.00,0.00,0.00,327079.83,4458872.00,1989945.00,7.34
2013,11,OR,160412.58,1609351.50,1655662.00,9.97,116310.60,1321153.50,234658.00,8.80,60786.04,979971.60,22481.00,6.20,162.12,1790.95,4.00,9.05,337671.34,3912267.50,1912805.00,8.63
2013,11,PA,515428.49,3978758.30,5275661.00,12.95,305607.94,3334740.50,690151.00,9.16,264321.19,3895820.70,24451.00,6.78,4030.58,54591.19,4.00,7.38,1089388.20,11263911.00,5990267.00,9.67
2013,11,RI,36150.22,230994.74,438578.00,15.65,38551.37,291869.04,58467.00,13.21,8358.84,71927.13,1897.00,11.62,280.92,2050.11,1.00,13.70,83341.35,596841.02,498943.00,13.96
2013,11,SC,236850.52,1971639.40,2194636.00,12.01,162469.72,1610725.00,321240.00,10.09,148371.39,2458151.20,3740.00,6.04,0.00,0.00,0.00,0.00,547691.63,6040515.50,2519616.00,9.07
2013,11,SD,38790.05,385224.80,382325.00,10.07,31463.63,372621.96,68917.00,8.44,15417.45,226825.19,3545.00,6.80,0.00,0.00,0.00,0.00,85671.13,984671.95,454787.00,8.70
2013,11,TN,268158.92,2694364.60,2744254.00,9.95,245350.36,2522956.80,468598.00,9.72,93092.64,1755954.50,1190.00,5.30,16.72,142.52,1.00,11.73,606618.64,6973418.40,3214043.00,8.70
2013,11,TX,990849.84,8493286.80,9933251.00,11.67,811350.84,10267968.00,1382313.00,7.90,468827.12,8311841.30,95914.00,5.64,82.49,1074.81,3.00,7.68,2271110.30,27074170.00,11411481.00,8.39
2013,11,UT,64505.88,642780.33,985223.00,10.04,67006.37,839682.66,115979.00,7.98,45846.80,857844.17,9574.00,5.34,442.35,3924.72,1.00,11.27,177801.41,2344231.90,1110777.00,7.58
2013,11,VA,379589.72,3477429.50,3283724.00,10.92,313663.16,3845751.20,423895.00,8.16,96536.22,1438719.50,3676.00,6.71,1227.19,14167.00,1.00,8.66,791016.30,8776067.10,3711296.00,9.01
2013,11,VT,30174.53,172192.89,312019.00,17.52,24014.57,161874.43,51744.00,14.84,13159.78,120947.10,223.00,10.88,0.00,0.00,0.00,0.00,67348.89,455014.41,363986.00,14.80
2013,11,WA,252479.14,2892607.20,2876112.00,8.73,187508.75,2353093.40,361052.00,7.97,100930.22,2245010.20,27467.00,4.50,37.47,456.66,6.00,8.20,540955.58,7491167.40,3264637.00,7.22
2013,11,WI,239588.15,1779316.00,2616235.00,13.47,194393.25,1829760.00,341546.00,10.62,136186.66,1887837.90,4728.00,7.21,0.00,0.00,0.00,0.00,570168.05,5496913.90,2962509.00,10.37
2013,11,WV,92041.56,983294.69,863434.00,9.36,52060.94,633828.12,140135.00,8.21,62899.09,1032812.60,12243.00,6.09,33.73,402.88,1.00,8.37,207035.31,2650338.30,1015813.00,7.81
2013,11,WY,23904.36,233755.94,264195.00,10.23,27991.10,320508.73,58072.00,8.73,57832.66,901242.36,10166.00,6.42,0.00,0.00,0.00,0.00,109728.12,1455507.00,332433.00,7.54
2013,10,AK,29636.82,165896.80,278940.00,17.86,36281.57,227514.85,49408.00,15.95,16605.75,111251.52,1322.00,14.93,0.00,0.00,0.00,0.00,82524.14,504663.18,329670.00,16.35
2013,10,AL,251755.89,2134781.60,2164606.00,11.79,199764.36,1873556.90,359960.00,10.66,166882.41,2975120.70,7038.00,5.61,0.00,0.00,0.00,0.00,618402.65,6983459.20,2531604.00,8.86
2013,10,AR,129578.05,1346044.50,1342395.00,9.63,82879.78,1049661.90,183629.00,7.90,83482.41,1448164.20,38267.00,5.76,3.89,33.87,2.00,11.49,295944.12,3843904.50,1564293.00,7.70
2013,10,AZ,247732.42,2062976.10,2634227.00,12.01,235510.93,2371893.60,309900.00,9.93,73538.56,1074924.00,7492.00,6.84,0.00,0.00,0.00,0.00,556781.91,5509793.70,2951619.00,10.11
2013,10,CA,1136976.10,7022479.30,13761491.00,16.19,1498842.10,10254180.00,1710212.00,14.62,600919.17,4811263.70,165655.00,12.49,5688.79,63884.19,13.00,8.90,3242426.20,22151808.00,15637371.00,14.64
2013,10,CO,162987.34,1377140.20,2174490.00,11.84,162502.35,1615375.00,356229.00,10.06,87177.82,1217273.60,15711.00,7.16,538.15,5361.17,1.00,10.04,413205.66,4215150.00,2546431.00,9.80
2013,10,CT,151871.42,817936.22,1454355.00,18.57,148135.55,1012563.50,150474.00,14.63,36755.04,289805.06,4586.00,12.68,1592.46,16090.64,2.00,9.90,338354.46,2136395.50,1609417.00,15.84
2013,10,DC,16354.93,125177.08,235834.00,13.07,83696.17,688746.60,26560.00,12.15,849.34,16386.32,1.00,5.18,2530.26,27142.71,1.00,9.32,103430.70,857452.70,262396.00,12.06
2013,10,DE,37359.73,267297.62,404270.00,13.98,34333.89,339741.82,51834.00,10.11,17858.40,216140.95,852.00,8.26,0.00,0.00,0.00,0.00,89552.01,823180.39,456956.00,10.88
2013,10,FL,1114660.20,9910400.80,8786170.00,11.25,756780.20,8075896.70,1181062.00,9.37,101135.94,1344285.60,18124.00,7.52,694.45,8121.78,2.00,8.55,1973270.80,19338705.00,9985358.00,10.20
2013,10,GA,418173.45,3719501.00,4112125.00,11.24,369471.74,3769800.50,556305.00,9.80,163543.05,2740686.40,19019.00,5.97,910.37,13301.35,1.00,6.84,952098.61,10243289.00,4687450.00,9.29
2013,10,HI,83335.42,223609.91,423161.00,37.27,99428.81,289852.62,60628.00,34.30,97538.65,323787.17,690.00,30.12,0.00,0.00,0.00,0.00,280302.88,837249.70,484479.00,33.48
2013,10,IA,109912.69,948980.96,1346520.00,11.58,88309.59,1039160.80,222945.00,8.50,95074.49,1685615.90,8444.00,5.64,0.00,0.00,0.00,0.00,293296.77,3673757.70,1577909.00,7.98
2013,10,ID,58371.96,590239.63,684352.00,9.89,39043.02,509808.32,103865.00,7.66,35388.86,614209.41,27177.00,5.76,0.00,0.00,0.00,0.00,132803.84,1714257.40,815394.00,7.75
2013,10,IL,349967.49,3119075.10,5126467.00,11.22,344050.74,4165013.80,595805.00,8.26,219954.10,3678870.70,6486.00,5.98,1861.08,40115.84,3.00,4.64,915833.41,11003075.00,5728761.00,8.32
2013,10,IN,259617.23,2220420.70,2774887.00,11.69,195845.13,2002281.40,347176.00,9.78,265078.29,3951852.80,18208.00,6.71,151.22,1533.00,1.00,9.86,720691.88,8176087.90,3140272.00,8.81
2013,10,KS,102077.17,871182.22,1220556.00,11.72,121020.40,1259304.60,225306.00,9.61,67566.87,951750.64,26474.00,7.10,0.00,0.00,0.00,0.00,290664.44,3082237.50,1472336.00,9.43
2013,10,KY,169160.23,1705562.20,1939963.00,9.92,142373.61,1615018.90,295304.00,8.82,147195.77,2646509.50,7260.00,5.56,0.00,0.00,0.00,0.00,458729.61,5967090.60,2242527.00,7.69
2013,10,LA,251303.99,2596071.10,2015735.00,9.68,194302.29,2168909.10,282698.00,8.96,150053.05,2534090.20,19196.00,5.92,90.78,974.65,0.00,9.31,595750.11,7300045.00,2317629.00,8.16
2013,10,MA,221611.03,1408170.40,2717600.00,15.74,193751.14,1419104.20,393167.00,13.65,166060.14,1323971.60,16669.00,12.54,3807.52,28181.34,2.00,13.51,585229.83,4179427.50,3127438.00,14.00
2013,10,MD,248121.93,1812812.30,2221009.00,13.69,253817.48,2301746.90,247024.00,11.03,27650.91,331724.69,8786.00,8.34,3540.82,43368.53,5.00,8.16,533131.14,4489652.50,2476824.00,11.87
2013,10,ME,51972.77,359575.39,705116.00,14.45,39996.14,350403.84,89965.00,11.41,22048.25,298047.13,2976.00,7.40,0.00,0.00,0.00,0.00,114017.16,1008026.40,798057.00,11.31
2013,10,MI,354113.69,2362126.30,4265016.00,14.99,349015.48,3148229.40,520807.00,11.09,204427.87,2701734.60,13465.00,7.57,49.15,565.87,1.00,8.69,907606.19,8212656.20,4799289.00,11.05
2013,10,MN,188092.99,1557814.10,2338864.00,12.07,172799.14,1863628.10,282476.00,9.27,132364.17,1928551.90,11442.00,6.86,133.18,1406.97,1.00,9.47,493389.48,5351401.10,2632783.00,9.22
2013,10,MO,229607.21,2244373.40,2710944.00,10.23,198771.94,2471398.00,369570.00,8.04,80140.90,1436138.40,10274.00,5.58,121.77,1777.12,1.00,6.85,508641.81,6153686.90,3090789.00,8.27
2013,10,MS,159129.33,1455460.60,1263639.00,10.93,127908.96,1257324.80,229413.00,10.17,80148.87,1379377.00,6552.00,5.81,0.00,0.00,0.00,0.00,367187.15,4092162.40,1499604.00,8.97
2013,10,MT,37316.71,350451.56,479379.00,10.65,39908.30,415781.83,101557.00,9.60,18590.28,335780.86,9634.00,5.54,0.00,0.00,0.00,0.00,95815.29,1102014.20,590570.00,8.69
2013,10,NC,417925.21,3524756.30,4281169.00,11.86,355970.93,3947821.40,657003.00,9.02,157060.92,2352825.90,10228.00,6.68,45.45,551.74,1.00,8.24,931002.51,9825955.30,4948401.00,9.47
2013,10,ND,31317.00,322041.60,350440.00,9.72,39340.73,455979.42,68027.00,8.63,31783.05,446684.36,6019.00,7.12,0.00,0.00,0.00,0.00,102440.78,1224705.40,424486.00,8.36
2013,10,NE,69736.47,665719.76,814287.00,10.48,68867.34,805336.33,149555.00,8.55,61006.64,860876.51,56585.00,7.09,0.00,0.00,0.00,0.00,199610.44,2331932.60,1020427.00,8.56
2013,10,NH,51270.27,306161.79,605482.00,16.75,46872.55,351932.44,105656.00,13.32,17970.08,162052.07,3366.00,11.09,0.00,0.00,0.00,0.00,116112.90,820146.30,714504.00,14.16
2013,10,NJ,291819.43,1875252.40,3460440.00,15.56,388701.08,3117909.80,496144.00,12.47,68727.35,659287.92,12697.00,10.42,2153.77,20165.31,5.00,10.68,751401.62,5672615.40,3969286.00,13.25
2013,10,NM,54644.30,468971.88,867263.00,11.65,67703.68,708205.09,137707.00,9.56,39483.28,616066.87,8702.00,6.41,0.00,0.00,0.00,0.00,161831.26,1793243.80,1013672.00,9.02
2013,10,NV,85858.33,660926.53,1097409.00,12.99,71252.34,727516.36,160279.00,9.79,78257.64,1117027.40,3840.00,7.01,57.00,620.00,1.00,9.19,235425.31,2506090.30,1261529.00,9.39
2013,10,NY,674722.51,3573594.80,7029796.00,18.88,940876.78,6126682.90,1042430.00,15.36,90442.24,1519278.50,7989.00,5.95,29893.81,224251.04,4.00,13.33,1735935.30,11443807.00,8080219.00,15.17
2013,10,OH,419658.56,3471387.50,4877149.00,12.09,364617.79,3907664.60,614246.00,9.33,267227.65,4244666.50,19356.00,6.30,176.15,2557.98,2.00,6.89,1051680.20,11626277.00,5510753.00,9.05
2013,10,OK,160339.36,1506556.80,1697513.00,10.64,129560.79,1623061.30,272803.00,7.98,73299.10,1390245.70,18450.00,5.27,0.00,0.00,0.00,0.00,363199.25,4519863.80,1988766.00,8.04
2013,10,OR,146199.66,1448009.10,1656208.00,10.10,118216.37,1320292.80,234920.00,8.95,60935.16,1048606.00,24688.00,5.81,151.96,1665.25,4.00,9.13,325503.15,3818573.20,1915820.00,8.52
2013,10,PA,469879.75,3583689.50,5273188.00,13.11,313860.49,3441143.20,689786.00,9.12,278348.97,4076004.30,24491.00,6.83,4751.80,59322.03,4.00,8.01,1066841.00,11160159.00,5987469.00,9.56
2013,10,RI,31383.53,220075.43,438267.00,14.26,35777.42,304057.39,58174.00,11.77,8451.43,75276.84,1896.00,11.23,285.63,2083.62,1.00,13.71,75898.01,601493.28,498338.00,12.62
2013,10,SC,235763.35,1895224.50,2195023.00,12.44,170304.47,1778168.70,320957.00,9.58,149893.26,2504519.00,3740.00,5.98,0.00,0.00,0.00,0.00,555961.08,6177912.10,2519720.00,9.00
2013,10,SD,34723.19,318918.62,382984.00,10.89,32819.65,379931.98,69431.00,8.64,16202.19,231567.63,3572.00,7.00,0.00,0.00,0.00,0.00,83745.03,930418.23,455987.00,9.00
2013,10,TN,273292.14,2769730.00,2746469.00,9.87,268047.33,2779963.60,468985.00,9.64,106264.61,1835545.30,1213.00,5.79,14.77,127.52,1.00,11.58,647618.85,7385366.30,3216668.00,8.77
2013,10,TX,1276585.20,10925087.00,10030619.00,11.68,970305.05,12133629.00,1394572.00,8.00,510427.85,8890335.60,96305.00,5.74,686.17,6992.65,3.00,9.81,2758004.20,31956045.00,11521499.00,8.63
2013,10,UT,66564.42,659401.31,984275.00,10.09,75595.06,871706.17,115891.00,8.67,48436.57,785905.98,9673.00,6.16,468.02,4049.91,1.00,11.56,191064.08,2321063.40,1109840.00,8.23
2013,10,VA,316164.52,2842865.50,3279993.00,11.12,324819.64,3990960.50,423616.00,8.14,100528.44,1510330.70,3683.00,6.66,1334.59,15775.00,1.00,8.46,742847.19,8359931.70,3707293.00,8.89
2013,10,VT,27310.31,154836.61,312812.00,17.64,24657.47,164142.61,51844.00,15.02,12201.81,114658.02,224.00,10.64,0.00,0.00,0.00,0.00,64169.59,433637.23,364880.00,14.80
2013,10,WA,218338.35,2470775.40,2903818.00,8.84,191944.66,2455894.30,363804.00,7.82,98871.72,2281347.90,28415.00,4.33,37.43,452.66,5.00,8.27,509192.16,7208470.20,3296042.00,7.06
2013,10,WI,210311.42,1528193.80,2621874.00,13.76,213112.44,1975829.20,341966.00,10.79,147342.11,2013013.10,4733.00,7.32,0.00,0.00,0.00,0.00,570765.97,5517036.10,2968573.00,10.35
2013,10,WV,69563.73,724768.60,863008.00,9.60,52424.71,656181.10,139859.00,7.99,61822.84,1025455.70,12263.00,6.03,28.31,382.26,1.00,7.41,183839.59,2406787.60,1015131.00,7.64
2013,10,WY,21172.63,200513.23,264847.00,10.56,29799.59,326712.45,58347.00,9.12,57426.10,850874.42,10192.00,6.75,0.00,0.00,0.00,0.00,108398.31,1378100.10,333386.00,7.87
2013,9,AK,27216.89,147888.86,278480.00,18.40,34930.31,225665.60,49325.00,15.48,16690.33,114245.11,1328.00,14.61,0.00,0.00,0.00,0.00,78837.53,487799.56,329133.00,16.16
2013,9,AL,337353.21,2875255.70,2164121.00,11.73,224219.05,2120929.10,359325.00,10.57,185297.64,2800217.00,7063.00,6.62,0.00,0.00,0.00,0.00,746869.90,7796401.90,2530509.00,9.58
2013,9,AR,178473.41,1770094.50,1342460.00,10.08,94789.11,1162562.90,183387.00,8.15,94691.09,1489267.60,39861.00,6.36,3.96,34.01,2.00,11.64,367957.57,4421959.00,1565710.00,8.32
2013,9,AZ,406477.20,3338685.00,2626785.00,12.17,284127.33,2776624.90,309239.00,10.23,75068.71,1070037.70,7519.00,7.02,0.00,0.00,0.00,0.00,765673.23,7185347.50,2943543.00,10.66
2013,9,CA,1520608.80,8952035.00,12984462.00,16.99,1647209.50,10319304.00,1625451.00,15.96,631969.50,4966464.30,152278.00,12.72,5059.01,59434.25,13.00,8.51,3804846.80,24297237.00,14762204.00,15.66
2013,9,CO,199950.83,1580152.30,2168583.00,12.65,179228.63,1747365.40,355171.00,10.26,97522.43,1260188.80,16063.00,7.74,590.87,5266.17,1.00,11.22,477292.76,4592972.60,2539818.00,10.39
2013,9,CT,188835.62,1055261.50,1455256.00,17.89,164225.72,1133811.40,150402.00,14.48,38189.20,302289.50,4532.00,12.63,1488.53,13957.59,2.00,10.66,392739.07,2505320.00,1610192.00,15.68
2013,9,DC,18635.09,145696.46,234782.00,12.79,82798.82,692326.83,26535.00,11.96,1027.11,17404.99,1.00,5.90,2374.44,26144.96,1.00,9.08,104835.46,881573.24,261319.00,11.89
2013,9,DE,45665.82,357405.81,404118.00,12.78,34398.52,343801.49,51822.00,10.01,18666.02,218963.42,850.00,8.52,0.00,0.00,0.00,0.00,98730.35,920170.72,456790.00,10.73
2013,9,FL,1308170.70,11295680.00,8763693.00,11.58,790202.76,8417158.10,1178494.00,9.39,107679.08,1381269.10,18143.00,7.80,674.06,7528.97,2.00,8.95,2206726.60,21101636.00,9960332.00,10.46
2013,9,GA,601461.64,4931652.90,4109949.00,12.20,410728.70,4093352.20,555625.00,10.03,174708.60,2623356.20,19329.00,6.66,1149.69,13118.37,1.00,8.76,1188048.60,11661480.00,4684904.00,10.19
2013,9,HI,78328.40,215878.10,422821.00,36.28,92952.21,282078.99,60605.00,32.95,89239.87,310052.86,687.00,28.78,0.00,0.00,0.00,0.00,260520.48,808009.96,484113.00,32.24
2013,9,IA,133529.48,1136240.70,1342824.00,11.75,91751.74,1047281.70,222478.00,8.76,93673.38,1556607.40,8450.00,6.02,0.00,0.00,0.00,0.00,318954.61,3740129.80,1573752.00,8.53
2013,9,ID,52112.78,550148.97,682739.00,9.47,37980.74,502754.94,103718.00,7.55,50928.29,773817.58,27197.00,6.58,0.00,0.00,0.00,0.00,141021.82,1826721.50,813654.00,7.72
2013,9,IL,374343.39,3710810.80,5117088.00,10.09,343656.21,4288780.90,596841.00,8.01,222441.06,3626423.30,6519.00,6.13,2511.46,47124.72,3.00,5.33,942952.11,11673140.00,5720451.00,8.08
2013,9,IN,290906.17,2579144.60,2772404.00,11.28,201552.96,2090842.60,346718.00,9.64,263333.90,3882338.90,18206.00,6.78,157.65,1615.25,1.00,9.76,755950.67,8553941.30,3137329.00,8.84
2013,9,KS,152412.14,1287471.50,1224131.00,11.84,134924.51,1385091.40,225080.00,9.74,72018.31,945341.36,26900.00,7.62,0.00,0.00,0.00,0.00,359354.96,3617904.20,1476111.00,9.93
2013,9,KY,212166.52,2113887.70,1938470.00,10.04,164860.95,1958431.20,295448.00,8.42,155377.66,2536868.80,7229.00,6.12,0.00,0.00,0.00,0.00,532405.13,6609187.70,2241147.00,8.06
2013,9,LA,314734.44,3238532.20,2015559.00,9.72,210312.69,2361717.30,282568.00,8.91,164668.40,2721657.20,19176.00,6.05,99.48,1086.89,0.00,9.15,689815.00,8322993.70,2317303.00,8.29
2013,9,MA,269937.75,1693842.60,2709762.00,15.94,210861.41,1513504.50,390140.00,13.93,198053.80,1455720.90,16734.00,13.61,3675.85,27366.41,2.00,13.43,682528.80,4690434.30,3116638.00,14.55
2013,9,MD,286553.02,2055904.70,2220565.00,13.94,267807.03,2420563.50,247225.00,11.06,25523.30,302945.68,8773.00,8.43,3464.17,42080.68,5.00,8.23,583347.52,4821494.50,2476568.00,12.10
2013,9,ME,48204.79,333449.78,705485.00,14.46,37704.99,330255.10,90069.00,11.42,18770.71,250001.05,2950.00,7.51,0.00,0.00,0.00,0.00,104680.49,913705.92,798504.00,11.46
2013,9,MI,373491.57,2492462.10,4270382.00,14.98,343605.92,3132022.10,521715.00,10.97,196398.80,2642249.30,13434.00,7.43,45.48,537.23,1.00,8.47,913541.77,8267270.70,4805532.00,11.05
2013,9,MN,212700.41,1705524.80,2332800.00,12.47,195126.31,1972191.10,281729.00,9.89,141462.37,1970164.40,11533.00,7.18,150.33,1462.77,1.00,10.28,549439.43,5649343.00,2626063.00,9.73
2013,9,MO,322907.27,2950398.20,2712662.00,10.94,239929.74,2678471.80,369351.00,8.96,97437.37,1416804.80,10286.00,6.88,188.46,1685.34,1.00,11.18,660462.83,7047360.10,3092300.00,9.37
2013,9,MS,201223.76,1865680.80,1263482.00,10.79,138853.05,1377512.80,228978.00,10.08,94335.88,1389284.20,7198.00,6.79,0.00,0.00,0.00,0.00,434412.69,4632477.80,1499658.00,9.38
2013,9,MT,36220.59,328713.06,475397.00,11.02,36267.52,378414.89,100835.00,9.58,18931.96,354010.86,10457.00,5.35,0.00,0.00,0.00,0.00,91420.07,1061138.80,586689.00,8.62
2013,9,NC,534098.84,4622040.10,4277532.00,11.56,375037.47,4216291.90,656440.00,8.90,155903.32,2328990.90,10274.00,6.69,49.43,634.05,1.00,7.80,1065089.10,11167957.00,4944247.00,9.54
2013,9,ND,31778.71,298058.50,349086.00,10.66,38650.62,429217.77,66856.00,9.00,32559.24,445122.18,7141.00,7.31,0.00,0.00,0.00,0.00,102988.57,1172398.40,423083.00,8.78
2013,9,NE,97717.98,824294.71,812352.00,11.85,74614.34,813897.59,149124.00,9.17,76047.12,974478.76,56906.00,7.80,0.00,0.00,0.00,0.00,248379.44,2612671.10,1018382.00,9.51
2013,9,NH,61812.90,384494.54,605285.00,16.08,53263.58,406558.44,105742.00,13.10,19898.96,178989.01,3357.00,11.12,0.00,0.00,0.00,0.00,134975.44,970041.99,714384.00,13.91
2013,9,NJ,363206.94,2260045.10,3463168.00,16.07,425014.94,3158637.90,492070.00,13.46,68183.48,599335.62,12364.00,11.38,3098.85,29573.96,5.00,10.48,859504.21,6047592.60,3967607.00,14.21
2013,9,NM,71472.57,594372.39,864695.00,12.02,77004.61,773984.00,137324.00,9.95,38924.41,612182.22,8694.00,6.36,0.00,0.00,0.00,0.00,187401.59,1980538.60,1010713.00,9.46
2013,9,NV,133304.02,1115573.00,1099172.00,11.95,76265.36,819432.70,159029.00,9.31,101134.22,1194144.20,3876.00,8.47,74.00,737.00,1.00,10.04,310777.60,3129886.80,1262078.00,9.93
2013,9,NY,873392.03,4464407.40,7029660.00,19.56,1140916.60,6864583.70,1040207.00,16.62,90240.38,1551372.80,7904.00,5.82,35115.19,250142.53,5.00,14.04,2139664.20,13130506.00,8077776.00,16.30
2013,9,OH,483168.39,3917702.30,4871438.00,12.33,367541.17,3909481.80,613874.00,9.40,264387.50,4146456.70,19339.00,6.38,203.06,2959.32,2.00,6.86,1115300.10,11976600.00,5504653.00,9.31
2013,9,OK,229781.82,2161002.90,1696326.00,10.63,150582.66,1781187.40,272368.00,8.45,85502.13,1474732.30,18535.00,5.80,0.00,0.00,0.00,0.00,465866.61,5416922.60,1987229.00,8.60
